Feature,Feature,Threshold,C-index,HR,95% CI Lower,95% CI Upper,P-value,C-index_replication,HR_replication,95% CI Lower_replication,95% CI Upper_replication,P-value_replication,padj
hsa-miR-126-3p.ts.A14G,isomiR-126-3p.ts.A14G,4.780929994251235,0.4998278977712761,0.9976866869747721,0.7192444868934359,1.3839226347996652,0.9889325445897962,0.5210055563084429,0.16446214383078006,0.050677077027083066,0.5337284298966412,0.0026530248031248088,0.9980719325994745
hsa-miR-126-3p.ts.A17G,isomiR-126-3p.ts.A17G,4.26641916204401,0.5302899922553997,1.153950428320809,0.8307995655299916,1.6027952424027938,0.393001871644454,,,,,,0.6676079904338205
hsa-miR-126-3p.ts.A4G,isomiR-126-3p.ts.A4G,3.892692362321855,0.5296015833405042,1.2126078828564515,0.8732416564913296,1.683861353423885,0.24981152018351754,0.5202601978587884,0.39208027598671713,0.14233220096954458,1.080057371210847,0.07014075303493855,0.5262364835684041
hsa-miR-126-3p.ts.C1A,isomiR-126-3p.ts.C1A,3.020618212547335,0.5092074692367267,0.8753979021657248,0.6305426273752256,1.215336527375058,0.42663492985822893,0.5376067217780187,0.5908815486643523,0.34318582733307307,1.0173526315617067,0.057708469254420205,0.6935832591810907
hsa-miR-126-3p.ts.C1T,isomiR-126-3p.ts.C1T,3.69518757467715,0.5077876258497548,0.8432328325884686,0.6061659895490771,1.17301468939904,0.3113246323122285,0.5219541943352758,0.4845409017040137,0.19440717216686634,1.2076709043564453,0.11994621374453227,0.5868547532934388
hsa-miR-126-3p.ts.cg,isomiR-126-3p.ts.cg,14.74117152776395,0.5106273126236984,1.0022404737142194,0.7221413107738568,1.3909825572428223,0.9893228192321156,,,,,,0.9980719325994745
hsa-miR-126-3p.ts.g,isomiR-126-3p.ts.g,26.458168738745798,0.5145426383271663,0.8026712372905366,0.5768203443782429,1.1169528284720855,0.19227538314137038,,,,,,0.45852744479767893
hsa-miR-126-3p.ts.G21A,isomiR-126-3p.ts.G21A,3.554835847986015,0.5305911711556665,1.0923585097458854,0.7865021393118482,1.5171568571425451,0.5981459055074311,0.49241089578533676,1.112371939434456,0.35111871747986145,3.524082511243916,0.8563608377164347,0.820583143263201
hsa-miR-126-3p.ts.G21T,isomiR-126-3p.ts.G21T,2.01671529032411,0.5021082523018673,0.9442854993437844,0.6808167030302122,1.309713907285513,0.7312515721918906,0.5007453584496544,0.8875002514739437,0.40863122543541736,1.9275489667414065,0.7629617983994686,0.8817131026323739
hsa-miR-126-3p.ts.T,isomiR-126-3p.ts.T,50.655029568169,0.5140693571981757,0.8440717106008004,0.608009098089638,1.1717868283140802,0.3111524855294661,,,,,,0.5868547532934388
hsa-miR-126-3p.ts.T12C,isomiR-126-3p.ts.T12C,3.42399104558547,0.5017640478444196,0.9125883350784146,0.6565546438699725,1.2684663448761293,0.5861261114975118,0.5075213443556037,0.5123827209010177,0.18631515259478687,1.4090966248403567,0.19513898306659017,0.8100885585748462
hsa-miR-126-3p.ts.T3C,isomiR-126-3p.ts.T3C,3.68221720162356,0.4971603132260563,0.955762706236806,0.6882353556316687,1.3272819292968474,0.7871192697187628,0.5044721506979265,0.5001292918373503,0.12185814514929506,2.0526269150681924,0.3361620051086707,0.9176837807374808
hsa-miR-126-3p.ts.T8C,isomiR-126-3p.ts.T8C,4.576150425347874,0.4976766199122279,0.8503118913605225,0.6106418754896793,1.1840496723374965,0.33711091868573045,0.5065049464697113,0.8936358900681517,0.35965454656706897,2.220422657353996,0.8086490244028587,0.6179672341297135
hsa-miR-126-3p.ts.T8G,isomiR-126-3p.ts.T8G,0.0,0.5396695637208502,0.7034817550090018,0.5026120367298188,0.9846293830336054,0.04033902165747825,0.5036590323892126,3006573.4486724865,0.0,inf,0.9950718544429221,0.23167606003619134
hsa-miR-126-3p.ts.TT,isomiR-126-3p.ts.TT,3.3668064947201,0.4984080543843043,0.8659437588312077,0.6226808130963344,1.20424233040036,0.3923143639387354,0.5220897140533948,0.8197456465056453,0.42254609133749677,1.5903186391759354,0.5566338402407143,0.6672043597719548
hsa-miR-126-5p,isomiR-126-5p,412.784318260424,0.5151449961276998,0.7817242180039143,0.561016962372532,1.0892589600669644,0.14571098762540782,,,,,,0.4090607715502343
hsa-miR-126-5p.A,isomiR-126-5p.A,15.4317667103705,0.5116599259960416,0.8175463407893234,0.5882842633737637,1.1361548505562507,0.2302415038383368,0.5088765415367936,0.6227346731880343,0.2514569883121328,1.5422059883626495,0.3059946442816746,0.5027496610607103
hsa-miR-126-5p.C,isomiR-126-5p.C,4.591194428793135,0.5208673952327683,0.7825006227330773,0.5623954967818637,1.0887484485231385,0.14555964955882955,0.5078601436509012,0.7586683421268696,0.33008240209923784,1.7437392895986257,0.5153980928167672,0.4090607715502343
hsa-miR-126-5p.cg,isomiR-126-5p.cg,4.37780189222695,0.5378624903192496,0.667447673649876,0.477045864393146,0.9338439557113408,0.018304275640400536,0.5184306816641822,1.1159056949526034,0.6304280030362316,1.9752382730944245,0.7066076022192849,0.1781482285008326
hsa-miR-126-5p.g,isomiR-126-5p.g,3.19994192724064,0.5261595387660271,0.8048348326623297,0.5794488208399092,1.117888387325865,0.19525829842649273,0.5188372408185391,0.567713640033332,0.2606536769698104,1.236501939380756,0.15402525647918844,0.4595398620794113
hsa-miR-126-5p.T,isomiR-126-5p.T,54.66761213326535,0.5027966612167628,0.862482876870714,0.6193974816924254,1.200968255251271,0.38112628476852406,,,,,,0.6595219140160107
hsa-miR-126-5p.T10C,isomiR-126-5p.T10C,3.20857877163991,0.516177609500043,0.9059104388736001,0.6523669708547223,1.2579939817997274,0.5552786204080092,0.5113836563219949,0.8678529631230968,0.37762621573976535,1.9944822001462224,0.7385026184746821,0.797171533460869
hsa-miR-126-5p.TT,isomiR-126-5p.TT,4.358302672952529,0.5016349711728767,0.8438063248023316,0.6056550490698116,1.1756017139953658,0.3154857316842112,0.5274427429190948,0.6970627974849464,0.4219138726060349,1.1516486543481086,0.15890074619837427,0.5927381556487303
hsa-miR-1260a.T9G,isomiR-1260a.T9G,3.523400482091935,0.5154031494707857,0.859481378606242,0.6198168370923641,1.1918169948984543,0.3639430889589499,0.549871256267787,0.8212552603904918,0.5458154545034137,1.2356927550405887,0.3448138130033154,0.6417909053556113
hsa-miR-1260b.A9G,isomiR-1260b.A9G,4.490549133203115,0.5089493158936408,0.9694754651186361,0.6993546849137272,1.3439284782698502,0.8524158653144811,0.519379319691015,0.8530750860791542,0.5304182460628359,1.3720061628550104,0.5121841339299151,0.9457885201269504
hsa-miR-1260b.A9G.T,isomiR-1260b.A9G.T,4.9292541216089045,0.5181137595731865,0.8416450107734671,0.607035730944889,1.1669269007563245,0.30112049309814126,0.5093508605502101,1.0412226583208664,0.638121794218913,1.698961912949249,0.8715385819863184,0.5739867496973567
hsa-miR-127-3p,isomiR-127-3p,35.70928302089355,0.5688839170467258,1.7328826877400088,1.244069862589908,2.4137570563904087,0.001147731012209625,0.5065049464697113,0.9635559499012408,0.5339051606950077,1.7389606561987363,0.9019161064281289,0.06213550242703626
hsa-miR-127-3p.AT,isomiR-127-3p.AT,3.930130120079145,0.5523621030892351,1.3068097035323782,0.9421714762755794,1.8125698391944054,0.108912999584357,0.5092831006911506,0.5987474331775338,0.2982574152632475,1.2019767837801045,0.14914433961430015,0.3613377592474305
hsa-miR-127-3p.ct,isomiR-127-3p.ct,3.293712081383675,0.5593752689097323,1.5914253600198232,1.144642875991097,2.2125981208954144,0.005719484793371485,0.504675430275105,0.8774153832706442,0.5163081488304414,1.4910819372963202,0.6288411528447301,0.11199947826618242
hsa-miR-127-3p.T,isomiR-127-3p.T,9.719282253267721,0.5618277256690474,1.5548315651100728,1.119883973347973,2.1587068423127316,0.008382858549076522,0.5225640330668112,0.4806388553896767,0.22005899711786428,1.0497807966768424,0.06605052047270187,0.13115215374256536
hsa-miR-127-3p.TT,isomiR-127-3p.TT,14.3917884745218,0.5252129765080458,1.2544116128834701,0.9036186625639332,1.7413855642070435,0.17561304507317338,0.5028459140804987,2997545.4049427016,0.0,inf,0.9959725632040123,0.4429152140195853
hsa-miR-1273h-3p,isomiR-1273h-3p,4.76557172636237,0.5203941141037777,0.7645734409770568,0.5495434682910475,1.0637421430289795,0.11111229985498391,0.5018295161946064,1.0167108747646998,0.6473815696603354,1.5967414756758638,0.9426339549068175,0.36699229551211837
hsa-miR-128-3p,isomiR-128-3p,75.99063557788025,0.48136993374064196,0.9395696505337635,0.674887298878849,1.3080571077136407,0.7119525971958246,0.4981704838053937,0.9558184858518655,0.23445765202617222,3.896605506371658,0.9497484139813446,0.8767142671814054
hsa-miR-128-3p.A,isomiR-128-3p.A,6.708471018015965,0.5305481455984855,1.1503093058687839,0.828692248872565,1.5967465617888323,0.40264065909704794,0.5979129963409676,0.46052238407255036,0.30252481342737303,0.7010362681631063,0.0002983464128002429,0.6738006718241177
hsa-miR-128-3p.t,isomiR-128-3p.t,13.260461984005751,0.5151880216848809,1.018234703301373,0.733997317275141,1.4125418262510994,0.9138337508594973,0.5340154492478656,0.6922459920410599,0.4409062437462434,1.0868626160184516,0.11002835583926476,0.9728754145905488
hsa-miR-128-3p.tt,isomiR-128-3p.tt,7.9034711337334596,0.528655021082523,0.7984866994719999,0.5749289875170536,1.1089734959915827,0.17934418780316883,0.5307629760130099,0.7578221254779591,0.4711447077384829,1.2189341500206425,0.2528098101418649,0.4475466001213087
hsa-miR-1287-5p,isomiR-1287-5p,3.2369768434305053,0.5084760347646502,1.0257843280104568,0.7402943392269161,1.4213717866473277,0.8784162067762868,0.514026290825315,0.9100757586456407,0.528300887133636,1.567738965891481,0.7341759428814706,0.961489419706397
hsa-miR-1301-3p,isomiR-1301-3p,4.712472358223855,0.5299888133551329,0.8182207987713037,0.5898489604302675,1.1350113680858094,0.22955233544192688,0.5201246781406694,1.0854068569211797,0.7082421482559366,1.6634254936007886,0.70673374614769,0.5027496610607103
hsa-miR-1301-3p.A,isomiR-1301-3p.A,5.174204096145051,0.5351518802168488,0.7537008655755999,0.5435027269168979,1.045192538392298,0.09007527522889361,0.5216831548990378,1.1769031788934645,0.7561419037965699,1.8318004669956574,0.4705310752782671,0.33168641720439596
hsa-miR-1301-3p.T,isomiR-1301-3p.T,13.97331658935185,0.5049049135186301,0.8361332711964011,0.6018463795975814,1.1616234157112542,0.28603370472940365,0.5056918281609974,0.9266354936668431,0.5974893995093233,1.4371022127394166,0.7336173331274025,0.5601768894153367
hsa-miR-1304-3p.C13A,isomiR-1304-3p.C13A,4.1316548850333,0.5064538335771448,0.9132561247437376,0.6590767794027429,1.2654621971931033,0.5855871904134559,0.5432985499390162,0.3866716007700698,0.20279876253239953,0.7372575896176953,0.0039054862626672652,0.8100885585748462
hsa-miR-1306-5p,isomiR-1306-5p,8.931595253944131,0.5069271147061355,1.1195462630432569,0.807693682425483,1.5518059164833908,0.4978459774953141,0.5162623661742783,0.7756374626219626,0.41995206879945624,1.4325765203217296,0.4170068520537539,0.7565536314518589
hsa-miR-1306-5p.a,isomiR-1306-5p.a,15.5114423160469,0.5387230014628689,0.7815572415932434,0.5632278983040597,1.0845196477768946,0.14033548571416873,0.49119121832226587,0.9968215449692374,0.48042851621451776,2.0682643910154113,0.9931792731561544,0.40748324360203025
hsa-miR-1307-3p,isomiR-1307-3p,10.20768467793275,0.4955253420531796,0.9077728302185548,0.6540804868792259,1.2598625518011575,0.5628504498338149,0.5180918823688847,0.6408288838369911,0.41785306443899956,0.9827896294385425,0.04139708462008243,0.8040033411738474
hsa-miR-1307-3p.as,isomiR-1307-3p.as,6.368001904046174,0.49969882109973324,0.9908216294964636,0.713116259569005,1.376672440579838,0.9561787061900934,0.5069792654831278,0.8307070689547501,0.5303237647215951,1.301231964917999,0.4179263726282084,0.9897015229154759
hsa-miR-1307-3p.as.G,isomiR-1307-3p.as.G,71.21365230263609,0.5222442130625592,0.8385891332915856,0.6051008311953302,1.1621728119023609,0.29037909301484377,0.4993224014094051,1.067819693832669,0.261466967092439,4.360929073437315,0.9271720352293608,0.5642485623806711
hsa-miR-1307-3p.as.G.A,isomiR-1307-3p.as.G.A,3.9607212214951852,0.5080027536356596,0.8594777278455636,0.6190597140476111,1.1932644749772234,0.36571312443327186,0.494918010570538,0.9772362065797499,0.648164238984403,1.4733774960289958,0.9124719518038729,0.6441241847203588
hsa-miR-1307-3p.as.G.T,isomiR-1307-3p.as.G.T,20.6973457298705,0.5058514757766113,0.9842584316815214,0.7088751384028008,1.3666224245343634,0.9245121663875006,0.5395039978316845,1.2862095884339364,0.8493120448890514,1.9478531069172669,0.23457851096663562,0.9785940870869431
hsa-miR-1307-3p.as.T,isomiR-1307-3p.as.T,5.3303456154676745,0.5074003958351261,0.9693926396290959,0.6990807913011908,1.344225304800569,0.8521508606882946,0.5075213443556037,0.842214182984018,0.4355834798357969,1.628447273268566,0.6097333738406222,0.9457885201269504
hsa-miR-1307-3p.g,isomiR-1307-3p.g,5.89165065087647,0.5275793821529989,0.7638506503644279,0.5500759257128534,1.0607041478974617,0.10780257392821754,0.5342864886841036,1.1849242912960352,0.7201990486387626,1.9495243415791461,0.5041811094795681,0.3596300211533183
hsa-miR-1307-3p.G.A,isomiR-1307-3p.G.A,5.080046718434665,0.5030548145598486,0.8980299946701394,0.647779069984096,1.2449582098215224,0.5187169371002605,0.49972896056376204,0.9939047316991974,0.6610554475901675,1.4943475911062842,0.976558017689208,0.7707988153503871
hsa-miR-1307-3p.G.T,isomiR-1307-3p.G.T,25.127979208107853,0.5327854745718957,0.7001448761091902,0.5027739494551043,0.974996512992021,0.034872642930031186,0.559899715408592,1.9065857047958212,1.2413449394424803,2.9283311465098345,0.00320438951938574,0.22100910027878737
hsa-miR-1307-3p.T,isomiR-1307-3p.T,20.69759682465105,0.5307202478272094,0.7594690510701904,0.5474647602654652,1.0535714467790929,0.09945911703201918,0.5319826534760808,1.792385155476826,0.9519390156184153,3.3748428133147077,0.0706984424770777,0.34787233622284064
hsa-miR-1307-5p,isomiR-1307-5p,2.4006475159498,0.529816711126409,0.7680129650832211,0.5536771102395193,1.0653211115784726,0.11388694039014761,0.5149071689930885,0.9151160195153233,0.5038412655344096,1.662105481347036,0.7708056505976811,0.3712020709390287
hsa-miR-1307-5p.CG,isomiR-1307-5p.CG,5.16814258518209,0.5418638671370795,0.6673136924641686,0.47885705444723414,0.9299384023154911,0.01689614769457241,0.5324569724894972,1.9394652749851202,0.8412911102289246,4.471134316217314,0.12008246812156392,0.17162319884281427
hsa-miR-130a-3p,isomiR-130a-3p,10.623992703499699,0.5271061010240082,0.774888020330709,0.5572407856443901,1.077543962180885,0.12951500515680028,,,,,,0.3919811278521119
hsa-miR-130a-3p.A,isomiR-130a-3p.A,3.73969001556614,0.5509852852594441,0.6345713091905897,0.4547124947215006,0.8855722046839515,0.0074818220830264875,0.5044721506979265,0.8511204569425902,0.31083460164770993,2.330519280627523,0.7537778360858296,0.12922320977794116
hsa-miR-130a-3p.t,isomiR-130a-3p.t,8.133941302352126,0.5267188710093795,0.9316923284680647,0.6713012968425642,1.2930864263320831,0.6722513079724945,0.4993901612684646,0.8711599810686382,0.3507583013417146,2.1636543161273836,0.7663424387118584,0.8571184415850304
hsa-miR-130b-3p,isomiR-130b-3p,2.805344521291965,0.5271921521383702,0.7713952212362241,0.5558112949259115,1.0705982278129165,0.1206511506735863,0.5161946063152189,0.5153789419806133,0.18736737750466717,1.4176184636540587,0.19915009004832215,0.38044880185550317
hsa-miR-130b-3p.T,isomiR-130b-3p.T,3.862427167588765,0.554771534291369,0.6613361812128813,0.4756038268436936,0.9196005580606407,0.01396128569216812,0.5189050006775986,0.40097515493235125,0.12482437833412659,1.2880582865203507,0.12482756664777858,0.16463624222834997
hsa-miR-130b-5p.T,isomiR-130b-5p.T,5.8048754946805055,0.5520178986317873,0.7040543094341579,0.506947315592846,0.9777987877362065,0.03626541652090647,0.5134842119528391,1.0082039734321555,0.6621646326800125,1.5350793471562423,0.9696151344610568,0.22538176644781768
hsa-miR-132-3p,isomiR-132-3p,11.53034779851235,0.5534377420187592,1.334839194034764,0.9618008323060601,1.8525620004499879,0.08415696544281921,0.5019650359127253,1.062043325878292,0.701713558495967,1.6074023544025715,0.775887367818209,0.32305855770542313
hsa-miR-132-3p.T,isomiR-132-3p.T,7.305248936074885,0.4945357542380174,0.8564096354918941,0.6161323599799273,1.1903894542842275,0.35620474459290985,0.5065049464697113,1.0098430564872922,0.6588229697340653,1.5478862237411561,0.9641475871408081,0.640587151579775
hsa-miR-133a-3p,isomiR-133a-3p,26.5138514048545,0.5407021770931933,1.3592509797736254,0.9797541763770603,1.8857416182164068,0.06613391619829287,,,,,,0.2857020812488998
hsa-miR-133a-3p.T,isomiR-133a-3p.T,34.2575167765643,0.5607520867395233,1.5284418595573344,1.1009493234539418,2.121927384194277,0.011260419848722187,0.5099606992817455,0.8731246270067068,0.2138797463318436,3.564370293869656,0.8500580384045778,0.15254077080318765
hsa-miR-133a-3p.ts.T,isomiR-133a-3p.ts.T,70.35687748426655,0.5457791928405473,1.434178994369002,1.032951155035381,1.9912552281514506,0.03127255870926061,,,,,,0.2117680573782351
hsa-miR-134-5p,isomiR-134-5p,147.4557697003895,0.5152740727992428,0.9432873165718647,0.6800118004251063,1.3084934129806283,0.7265910297293583,0.5208022767312644,1.3004738129189466,0.7754328173136508,2.1810169757154676,0.3193024140460301,0.8817131026323739
hsa-miR-134-5p.A,isomiR-134-5p.A,4.00415246823988,0.5134669993976422,0.8305721483746354,0.598274388945106,1.1530663962935472,0.26739831966469996,0.5256132267244884,0.7991459261614923,0.4899059584470929,1.303585311199023,0.3691545627231637,0.5444190623038058
hsa-miR-134-5p.AT,isomiR-134-5p.AT,3.062491101334765,0.5097237759228982,0.8992021184165397,0.6481139492395392,1.2475652633514789,0.5247993281711965,0.5212088358856214,0.7628357929195403,0.49413932804257515,1.1776404223163663,0.22173947871014532,0.7751766968903231
hsa-miR-134-5p.g,isomiR-134-5p.g,22.05095931131775,0.5104982359521556,0.9787065861885987,0.7055014428595195,1.3577103088075084,0.8974534009794215,0.5111126168857569,1.0015777651330218,0.6078754073758458,1.6502691298853809,0.9950629220686411,0.9706260761359575
hsa-miR-134-5p.G22A,isomiR-134-5p.G22A,5.19687936038783,0.5043886068324585,0.8525864548703943,0.6124298122681626,1.1869175021646072,0.3447633650337518,0.5323214527713782,1.1251126552388986,0.7330039852297711,1.726973539689441,0.5897385425478048,0.6250913664928728
hsa-miR-134-5p.G22T,isomiR-134-5p.G22T,10.5111675252162,0.5150589450133379,1.0722926024781616,0.7722928730462587,1.4888282223737643,0.676794130206386,0.5452635858517414,1.1234304648564595,0.7450630370412872,1.69394527257653,0.5785774986379966,0.8571184415850304
hsa-miR-134-5p.gg,isomiR-134-5p.gg,3.72600684300323,0.49870923328457106,0.9182045592310748,0.6609533951033025,1.2755810301283976,0.6109086916672283,0.5395039978316845,0.7397018684473898,0.47460528943819225,1.1528713783031195,0.18297007831997114,0.8288907499931377
hsa-miR-134-5p.T,isomiR-134-5p.T,19.52821025457705,0.5204371396609586,0.8305932334344337,0.597853177223078,1.1539373640723327,0.268526938754422,0.5214798753218594,1.0835733329647812,0.7187479724369153,1.6335784070896398,0.7015569611287161,0.5448733398524831
hsa-miR-136-3p.cs,isomiR-136-3p.cs,1.9805561705938652,0.4965149298683418,0.8803831420838881,0.6338158221600019,1.2228701931486936,0.44732632715319665,0.504946469711343,1.3185640320418879,0.6824717783785966,2.547520881706083,0.4105030768251593,0.7135503382943251
hsa-miR-136-5p.a,isomiR-136-5p.a,2.13523898587659,0.5054212202048016,0.9041798890888103,0.6515341435838816,1.2547942112989188,0.5468762464097239,0.5074535844965442,0.8462282911726273,0.5389570172188313,1.3286816905664072,0.4682326120050828,0.7908364992338676
hsa-miR-139-3p,isomiR-139-3p,40.73028955618945,0.5077446002925737,1.0985894827754885,0.7923228940381011,1.5232411694100036,0.5728229749214919,0.48861634367800516,0.9822659713338108,0.652476784997719,1.4787444712592002,0.9316830744253125,0.8040033411738474
hsa-miR-139-5p,isomiR-139-5p,6.269350065947551,0.5077015747353928,1.0183509318120088,0.7350277727828135,1.4108835866108307,0.9129502402493143,0.5241902696842391,1.3539732845567718,0.7501693148994265,2.4437731841100856,0.3144877123964398,0.9726330504954979
hsa-miR-139-5p.t,isomiR-139-5p.t,3.28605512157874,0.5411754582221839,0.6851095973947892,0.4924160298021738,0.9532085310687789,0.024808973803957714,0.49762840493291777,0.8809854639302934,0.5613581906337036,1.3826027670146113,0.5815889146725656,0.19780488253370584
hsa-miR-140-3p,isomiR-140-3p,14.52116825846055,0.5129937182686516,0.9801652004231426,0.7060234406023134,1.3607534323519617,0.904730674547323,0.5087410218186746,0.8435259715231151,0.5168901967445225,1.3765710185942994,0.49588473425898194,0.9720210655796132
hsa-miR-140-3p.A,isomiR-140-3p.A,58.819418688252355,0.5143275105412615,0.9776599505912571,0.703352393960956,1.3589475022717534,0.8930292605938563,0.5412657541672313,0.6830002216337026,0.45084648547976564,1.034696549215139,0.07201544295416433,0.9674474505997812
hsa-miR-140-3p.AA,isomiR-140-3p.AA,7.333665846924555,0.5083899836502883,1.209048309298779,0.8665183770878079,1.6869784333149875,0.2640096685370044,0.5267651443284997,0.80494159837482,0.52767116553922,1.227906732656309,0.31389908403553785,0.5407822354148861
hsa-miR-140-3p.AC,isomiR-140-3p.AC,13.4568515102834,0.5320540400998193,0.8553695409474139,0.6170012896201873,1.185827426764346,0.34859142768405726,0.5113158964629354,0.7530006687719488,0.32622754594130393,1.7380813307317116,0.5062284141210893,0.6296724570712021
hsa-miR-140-3p.AT,isomiR-140-3p.AT,3.65744150385373,0.5362275191463729,0.7205230719178102,0.5187099346030704,1.0008551264072993,0.050598865869769215,0.5133486922347201,0.7299633416278544,0.41661309826674753,1.2789959853334583,0.27133198989125046,0.2569798564550265
hsa-miR-140-3p.g,isomiR-140-3p.g,5.092148789585675,0.5252560020652267,0.8485706081020761,0.6113718710693049,1.1777971984142857,0.3262751837834731,0.573790486515788,0.5914823274324842,0.3906234524974943,0.8956229878880418,0.013111487257046785,0.6048326219386132
hsa-miR-140-3p.ts,isomiR-140-3p.ts,4.45574952190986,0.4993976421994665,1.0971489977831261,0.789213675545174,1.5252344968617022,0.5812167916445419,0.5157202873018024,1.2452974886611692,0.6614966488235984,2.344329087719019,0.4967235338607736,0.810024890999144
hsa-miR-140-3p.ts.A,isomiR-140-3p.ts.A,48.62636417150865,0.5164787884003098,0.9090795988163005,0.6547885719948243,1.2621260546229236,0.5690904539644028,0.5111126168857569,0.9362188138483908,0.6204508723514404,1.4126914901123888,0.7535339349733196,0.8040033411738474
hsa-miR-140-3p.ts.AA,isomiR-140-3p.ts.AA,8.51528958165223,0.5346785990878582,0.8355556854381969,0.6015587392802446,1.1605737858674023,0.2838653495766269,0.5128066133622442,0.9654164508346311,0.6401654718868914,1.455918765495076,0.8666552560548408,0.5590601771874338
hsa-miR-140-3p.ts.AC,isomiR-140-3p.ts.AC,23.0815632110141,0.528655021082523,1.2632860381190638,0.9098776829088654,1.7539628063021822,0.16274917726959698,0.5006775985905949,1.3188275640327158,0.6082987075075246,2.8592961355765367,0.4833432650526174,0.42946090727902547
hsa-miR-140-3p.ts.AT,isomiR-140-3p.ts.AT,4.578366602727305,0.511272695981413,0.9615883233202952,0.6934456692116246,1.3334167975944957,0.814339618548938,0.4993901612684646,1.0490232360866047,0.6297652118360654,1.7473968538866693,0.8541462860450657,0.9355029077042104
hsa-miR-140-5p,isomiR-140-5p,13.240977585640401,0.5158764305997763,0.7653900871093827,0.5493670967384241,1.0663579761571378,0.11405350064817082,0.5123322943488278,0.8904324812714156,0.5012889883361361,1.5816625183306763,0.6921843956263556,0.3712020709390287
hsa-miR-140-5p.G,isomiR-140-5p.G,3.0474975509742652,0.5357972635745633,0.7216769691249715,0.518843968085734,1.0038039946517119,0.05269498961478855,0.5081989429461987,1.124002147693176,0.7414416279663363,1.7039518424183135,0.5818557045941142,0.26152500340060497
hsa-miR-141-3p,isomiR-141-3p,3.195512476312905,0.5849324498752259,0.4996682874219963,0.3558523881332019,0.7016066374178032,6.168342549874834e-05,0.5048109499932241,0.9984019483323273,0.5957522327238373,1.673189617563481,0.9951560988376246,0.022869130003660944
hsa-miR-141-3p.g,isomiR-141-3p.g,3.575656164082305,0.5622149556836761,0.7193450993943605,0.518208165954847,0.9985511730970485,0.04899574742190918,0.5385553598048516,1.2937183046136773,0.8567424125043368,1.9535709068027671,0.22070208377937423,0.25229407439823376
hsa-miR-142-3p,isomiR-142-3p,53.78259112525855,0.5508992341450821,0.641260761584597,0.4599450734989062,0.8940531990479843,0.008781563498821641,0.510163978858924,0.8217890289478684,0.3571670364857303,1.8908161703384458,0.644331097437864,0.13425833679126284
hsa-miR-142-3p.a,isomiR-142-3p.a,804.668857222729,0.5569228121504174,0.6011522063375573,0.43097565211189864,0.838525270310823,0.002725208379196898,0.5026426345033203,0.9755947220298569,0.3056775951025396,3.1136893148260905,0.9667149765873349,0.08040747454551359
hsa-miR-142-3p.A14G.a,isomiR-142-3p.A14G.a,2.97140102277483,0.5018931245159625,0.9621267167963595,0.6933164230348583,1.335159226607273,0.8173548944631517,0.5214798753218594,0.9633327976439751,0.6041672822597508,1.5360151174448846,0.8752970822322826,0.9355029077042104
hsa-miR-142-3p.A23T,isomiR-142-3p.A23T,7.363999623480565,0.5450047328112899,0.6345036446374916,0.45390427407489675,0.8869598680884636,0.007770759719574612,0.5117902154763518,1.200329284582855,0.7562020878536198,1.9052980870717813,0.43859745514128057,0.13030025590872238
hsa-miR-142-3p.A4G.a,isomiR-142-3p.A4G.a,2.8748150253363,0.5171671973152052,0.8213896950850736,0.5913442467685543,1.140927699692347,0.24056298173062912,0.5233771513755251,0.8477781552126616,0.4777784134221021,1.504311999589673,0.5724895165398822,0.5165255100132125
hsa-miR-142-3p.ga,isomiR-142-3p.ga,5.38550262299403,0.5580414766371224,0.5895481612934097,0.42181428591707654,0.8239811833987235,0.0019787842188553253,0.5397750372679225,0.522982170578354,0.27760434622744834,0.9852524085438941,0.04486246913160781,0.07330107510691249
hsa-miR-142-3p.T10C.a,isomiR-142-3p.T10C.a,4.02709251419955,0.5247396953790552,0.8820169888632918,0.6355200938462299,1.224121748747887,0.4528212871626771,0.5404526358585174,0.43031098428453574,0.21204413697753516,0.8732500027366631,0.019527007740965493,0.7182181485157756
hsa-miR-142-3p.T16C.a,isomiR-142-3p.T16C.a,4.545482023509705,0.5288701488684279,0.777616653646412,0.5600299197641283,1.079741704305592,0.1331351780045819,0.5307629760130099,0.7692976599003064,0.4250304326842743,1.392415328451807,0.38626708923495534,0.39826934238327727
hsa-miR-142-3p.T17C.a,isomiR-142-3p.T17C.a,2.999207022903045,0.49358919198003615,0.9624096324542372,0.6931661391749224,1.336234198836078,0.8189987281749447,0.4939693725437051,1.1928219939184104,0.7033438783270348,2.022942621694248,0.5129637896877877,0.9358188382987165
hsa-miR-142-3p.T1C.a,isomiR-142-3p.T1C.a,3.7361618079891548,0.5280096377248086,0.7966570720784715,0.5737554088673287,1.106155132803982,0.17462207399429758,0.5206667570131455,1.238258226030741,0.7001200004997025,2.1900294710027346,0.46260469901334744,0.4425110367084248
hsa-miR-142-3p.T20C.a,isomiR-142-3p.T20C.a,3.0497611294762352,0.5039583512606488,0.9349987884388534,0.6736887873615429,1.2976655553463472,0.6877672673163534,0.5332700907982112,0.7237611373887439,0.45118511461587896,1.1610094549334067,0.17998258592874442,0.865105052951783
hsa-miR-142-3p.T3C.a,isomiR-142-3p.T3C.a,2.8357900301853247,0.5402719215213837,0.7174496911492978,0.515735392494111,0.9980584362088362,0.0486663836130566,0.4890906626914216,1.0738534149639358,0.6508709751563237,1.7717200502799269,0.7803065394859062,0.2521528903161274
